purchase_id,user_id,purchase_time,product_category,order_value,payment_method
1755,1722,2025-08-24 21:44:00,Electronics,299.83,PayPal
1756,1727,2025-09-12 09:51:00,Food,362.96,PayPal
1757,1729,2025-04-12 05:48:00,Entertainment,433.8,Credit Card
1758,1729,2025-04-12 06:05:00,Electronics,70.25,Credit Card
1759,1731,2024-05-10 01:25:00,Entertainment,321.74,UPI
1760,1732,2026-01-12 21:19:00,Fashion,54.5,UPI
1761,1737,2025-09-08 10:15:00,Entertainment,93.53,PayPal
1762,1739,2025-02-01 15:55:00,Entertainment,307.07,Credit Card
1763,1740,2024-08-29 16:18:00,Fashion,20.29,UPI
1764,1742,2024-04-14 22:47:00,Food,106.78,UPI
1765,1742,2024-04-07 14:36:00,Fashion,324.99,Credit Card
1766,1742,2024-04-04 13:51:00,Entertainment,333.84,Credit Card
1767,1742,2024-04-04 13:58:00,Fashion,276.39,Credit Card
1768,1743,2025-05-04 00:44:00,Food,451.4,Debit Card
1769,1743,2025-05-04 01:11:00,Electronics,377.22,Debit Card
1770,1743,2025-03-16 19:12:00,Electronics,458.28,PayPal
1771,1745,2025-05-05 16:16:00,Food,165.56,UPI
1772,1749,2025-05-07 10:18:00,Food,287.34,UPI
1773,1752,2025-06-30 00:47:00,Electronics,191.83,Credit Card
1774,1752,2025-06-30 00:49:00,Electronics,343.22,Debit Card
1775,1754,2025-05-07 18:39:00,Fashion,320.17,Credit Card
1776,1754,2025-05-07 17:47:00,Food,93.15,PayPal
1777,1754,2025-06-12 04:18:00,Fashion,188.52,PayPal
1778,1757,2024-07-18 19:13:00,Electronics,158.75,Credit Card
1779,1761,2024-06-05 01:18:00,Fashion,324.25,PayPal
1780,1761,2024-06-05 01:19:00,Electronics,62.38,Credit Card
1781,1762,2025-06-27 01:23:00,Fashion,296.13,UPI
1782,1763,2024-03-26 10:22:00,Fashion,58.24,UPI
1783,1763,2024-03-26 09:49:00,Food,13.17,UPI
1784,1763,2024-04-28 05:48:00,Fashion,232.87,PayPal
1785,1764,2024-01-31 09:47:00,Entertainment,222.16,PayPal
1786,1764,2024-01-31 09:46:00,Fashion,497.88,UPI
1787,1765,2025-11-13 19:31:00,Fashion,433.82,Debit Card
1788,1766,2026-01-04 17:32:00,Entertainment,106.36,PayPal
1789,1768,2025-10-17 12:22:00,Entertainment,379.73,Credit Card
1790,1769,2025-07-13 04:47:00,Food,358.16,Debit Card
1791,1771,2025-06-07 18:06:00,Food,270.84,PayPal
1792,1771,2025-03-06 03:06:00,Entertainment,50.23,Credit Card
1793,1771,2025-05-06 18:01:00,Electronics,195.74,Debit Card
1794,1773,2024-07-17 13:19:00,Entertainment,50.35,UPI
1795,1774,2024-12-05 19:56:00,Entertainment,381.3,UPI
1796,1775,2025-03-20 06:43:00,Electronics,102.13,Debit Card
1797,1775,2025-02-18 08:10:00,Food,202.98,Credit Card
1798,1777,2025-12-29 11:37:00,Food,126.43,PayPal
1799,1777,2025-12-29 11:38:00,Food,146.1,Credit Card
1800,1777,2025-12-15 03:41:00,Fashion,188.05,Debit Card
1801,1778,2025-04-09 07:47:00,Fashion,132.9,Credit Card
1802,1778,2025-04-09 08:24:00,Entertainment,277.66,PayPal
1803,1780,2025-12-17 20:11:00,Entertainment,354.49,Debit Card
1804,1780,2026-02-04 08:53:00,Food,311.3,Credit Card
1805,1780,2026-02-04 08:40:00,Electronics,357.08,UPI
1806,1781,2026-03-13 15:06:00,Entertainment,22.22,Credit Card
1807,1784,2025-07-13 11:01:00,Fashion,34.52,Debit Card
1808,1786,2024-06-30 12:58:00,Food,171.18,UPI
1809,1786,2024-06-30 12:43:00,Fashion,359.69,PayPal
1810,1792,2025-09-04 12:47:00,Electronics,417.5,Credit Card
1811,1793,2025-05-19 03:49:00,Entertainment,201.19,Credit Card
1812,1793,2025-05-19 04:00:00,Food,444.92,Debit Card
1813,1794,2024-08-06 21:30:00,Food,412.5,Credit Card
1814,1795,2025-04-20 00:12:00,Fashion,73.58,PayPal
1815,1796,2025-08-09 06:50:00,Food,275.83,UPI
1816,1796,2025-08-09 06:54:00,Entertainment,235.64,UPI
1817,1798,2024-05-01 08:25:00,Food,465.08,PayPal
1818,1798,2024-03-08 12:01:00,Electronics,480.32,PayPal
1819,1798,2024-05-23 14:00:00,Fashion,149.16,Debit Card
1820,1800,2024-02-02 11:45:00,Electronics,144.99,Credit Card
1821,1800,2024-02-02 11:28:00,Entertainment,340.35,Debit Card
1822,1800,2024-02-29 05:38:00,Fashion,167.38,Credit Card
1823,1801,2024-01-29 06:25:00,Entertainment,119.51,Debit Card
1824,1803,2024-11-27 12:17:00,Entertainment,345.67,UPI
1825,1807,2026-02-13 21:48:00,Entertainment,80.16,Debit Card
1826,1809,2025-10-30 11:33:00,Fashion,490.9,Debit Card
1827,1812,2025-07-04 16:58:00,Entertainment,192.01,Credit Card
1828,1813,2025-09-13 20:15:00,Fashion,109.28,PayPal
1829,1813,2025-09-13 19:51:00,Fashion,13.76,Debit Card
1830,1813,2025-09-29 04:04:00,Electronics,369.36,UPI
1831,1815,2025-03-14 14:13:00,Entertainment,85.12,UPI
1832,1818,2024-04-27 06:10:00,Fashion,15.73,PayPal
1833,1818,2024-05-08 21:28:00,Entertainment,461.07,UPI
1834,1818,2024-05-08 20:43:00,Fashion,185.1,PayPal
1835,1820,2024-10-06 09:04:00,Fashion,207.81,UPI
1836,1821,2025-06-25 06:45:00,Entertainment,477.87,Credit Card
1837,1821,2025-06-25 06:27:00,Entertainment,127.26,Debit Card
1838,1823,2024-08-03 06:47:00,Electronics,256.73,PayPal
1839,1823,2024-08-03 06:11:00,Electronics,343.43,PayPal
1840,1823,2024-08-15 12:46:00,Entertainment,242.68,PayPal
1841,1823,2024-07-01 17:36:00,Food,412.63,Credit Card
1842,1824,2025-08-03 09:41:00,Electronics,74.77,Credit Card
1843,1824,2025-08-03 09:37:00,Electronics,14.14,Debit Card
1844,1826,2024-05-10 04:47:00,Fashion,456.08,PayPal
1845,1827,2025-10-06 03:12:00,Food,40.84,UPI
1846,1827,2025-10-06 03:06:00,Entertainment,307.57,PayPal
1847,1828,2025-09-08 21:11:00,Entertainment,328.05,PayPal
1848,1828,2025-07-22 00:32:00,Entertainment,462.23,Credit Card
1849,1829,2025-07-09 02:01:00,Fashion,224.76,PayPal
1850,1831,2025-08-20 11:18:00,Electronics,96.81,Debit Card
1851,1831,2025-08-20 11:00:00,Food,11.48,UPI
1852,1832,2025-11-28 21:28:00,Electronics,238.03,Credit Card
1853,1835,2024-10-05 00:54:00,Entertainment,30.29,Debit Card
1854,1836,2024-10-11 19:56:00,Food,268.14,UPI
1855,1838,2025-01-31 19:11:00,Fashion,10.51,Credit Card
1856,1838,2025-03-04 20:01:00,Fashion,253.19,Debit Card
1857,1839,2024-08-31 12:01:00,Entertainment,119.33,Debit Card
1858,1841,2024-12-24 23:50:00,Electronics,256.28,Credit Card
1859,1841,2024-12-24 23:21:00,Food,288.42,Debit Card
1860,1843,2024-12-16 08:16:00,Food,37.28,Credit Card
1861,1844,2025-01-29 06:55:00,Electronics,480.3,PayPal
1862,1844,2025-01-29 06:20:00,Entertainment,330.87,Credit Card
1863,1847,2025-11-03 14:08:00,Entertainment,167.98,UPI
1864,1851,2024-02-11 10:35:00,Fashion,321.73,PayPal
1865,1852,2025-12-27 23:07:00,Fashion,162.18,Debit Card
1866,1854,2024-03-21 12:57:00,Fashion,324.84,PayPal
1867,1855,2025-08-29 02:07:00,Fashion,328.96,PayPal
1868,1855,2025-09-24 08:10:00,Electronics,292.47,Debit Card
1869,1858,2025-04-11 17:23:00,Food,97.51,Debit Card
1870,1860,2024-08-22 03:12:00,Fashion,28.08,Debit Card
1871,1861,2024-04-23 11:15:00,Entertainment,122.86,UPI
1872,1861,2024-03-20 08:39:00,Entertainment,450.43,Debit Card
1873,1866,2024-11-22 20:17:00,Food,20.77,PayPal
1874,1866,2024-09-24 07:55:00,Electronics,426.61,Debit Card
1875,1867,2025-12-18 10:28:00,Fashion,70.23,UPI
1876,1870,2024-09-08 21:22:00,Entertainment,93.86,PayPal
1877,1870,2024-11-16 13:38:00,Fashion,414.91,Credit Card
1878,1870,2024-11-16 13:16:00,Electronics,73.92,PayPal
1879,1872,2024-03-28 06:36:00,Electronics,255.13,Debit Card
1880,1872,2024-03-28 06:28:00,Electronics,168.49,Debit Card
1881,1878,2024-11-17 00:27:00,Electronics,209.61,PayPal
1882,1879,2025-09-05 15:04:00,Fashion,212.55,Credit Card
1883,1880,2025-08-30 08:43:00,Electronics,471.62,Credit Card
1884,1885,2024-07-01 21:45:00,Entertainment,474.01,PayPal
1885,1885,2024-07-01 21:40:00,Entertainment,240.7,PayPal
1886,1885,2024-07-05 14:32:00,Entertainment,101.36,Credit Card
1887,1885,2024-05-03 20:09:00,Fashion,244.32,UPI
1888,1887,2024-12-03 18:23:00,Electronics,103.89,UPI
1889,1888,2025-09-26 03:53:00,Fashion,108.02,PayPal
1890,1888,2025-07-19 17:41:00,Food,244.5,Credit Card
1891,1889,2024-01-24 22:01:00,Electronics,409.96,PayPal
1892,1890,2024-02-15 12:33:00,Fashion,154.67,Credit Card
1893,1891,2024-05-07 16:23:00,Food,329.1,Credit Card
1894,1892,2025-10-22 01:17:00,Food,400.85,UPI
1895,1893,2024-11-17 23:00:00,Electronics,259.83,Debit Card
1896,1894,2025-05-19 22:40:00,Fashion,419.78,PayPal
1897,1895,2024-06-27 10:46:00,Food,257.71,PayPal
1898,1895,2024-08-23 05:11:00,Fashion,287.52,PayPal
1899,1898,2024-08-27 16:49:00,Entertainment,428.37,UPI
1900,1898,2024-05-27 12:58:00,Fashion,105.14,PayPal
1901,1898,2024-05-27 12:51:00,Entertainment,45.81,Credit Card
1902,1898,2024-07-10 12:04:00,Entertainment,249.51,Credit Card
1903,1898,2024-07-10 12:00:00,Fashion,391.91,Debit Card
1904,1898,2024-06-15 19:06:00,Entertainment,65.15,Credit Card
1905,1900,2024-04-22 10:00:00,Food,186.03,UPI
1906,1901,2025-07-27 14:42:00,Food,422.09,Debit Card
1907,1901,2025-09-22 08:41:00,Fashion,42.4,Debit Card
1908,1901,2025-09-07 04:41:00,Electronics,200.62,UPI
1909,1901,2025-09-15 23:23:00,Fashion,313.51,PayPal
1910,1902,2024-11-18 05:39:00,Fashion,73.49,Credit Card
1911,1902,2024-11-18 05:43:00,Electronics,155.74,PayPal
1912,1903,2024-10-24 14:37:00,Food,151.73,PayPal
1913,1904,2024-09-23 10:20:00,Food,110.79,Debit Card
1914,1907,2025-12-20 19:08:00,Fashion,391.23,PayPal
1915,1907,2025-12-22 08:26:00,Fashion,73.8,Debit Card
1916,1907,2025-09-23 22:29:00,Entertainment,308.7,UPI
1917,1907,2025-09-23 23:15:00,Fashion,165.54,Debit Card
1918,1907,2025-11-14 06:17:00,Food,408.91,PayPal
1919,1907,2025-10-27 20:38:00,Entertainment,486.71,UPI
1920,1907,2025-12-17 13:20:00,Entertainment,498.17,Credit Card
1921,1907,2025-12-17 13:44:00,Food,444.58,Credit Card
1922,1910,2024-02-19 08:27:00,Food,424.71,Credit Card
1923,1911,2025-10-06 08:31:00,Entertainment,127.42,Credit Card
1924,1911,2025-10-06 08:06:00,Electronics,210.58,Credit Card
1925,1914,2024-07-31 13:55:00,Food,473.32,Credit Card
1926,1914,2024-07-31 13:48:00,Food,374.65,Debit Card
1927,1916,2026-03-13 06:22:00,Entertainment,418.93,PayPal
1928,1917,2025-09-08 07:14:00,Fashion,340.99,Credit Card
1929,1917,2025-09-08 07:20:00,Food,181.35,PayPal
1930,1917,2025-10-31 08:11:00,Entertainment,444.68,PayPal
1931,1919,2024-05-26 20:11:00,Food,283.43,PayPal
1932,1920,2025-06-17 06:59:00,Fashion,246.03,Debit Card
1933,1927,2025-10-21 22:11:00,Entertainment,176.71,Debit Card
1934,1927,2025-10-21 22:20:00,Fashion,409.78,UPI
1935,1927,2025-08-13 10:25:00,Fashion,220.28,PayPal
1936,1927,2025-08-13 10:33:00,Food,127.63,PayPal
1937,1927,2025-11-16 17:14:00,Fashion,234.53,Credit Card
1938,1927,2025-11-16 17:02:00,Fashion,341.38,Credit Card
1939,1928,2026-02-16 09:13:00,Entertainment,369.36,Credit Card
1940,1929,2024-05-14 03:25:00,Entertainment,91.92,UPI
1941,1930,2025-03-31 19:43:00,Food,23.98,UPI
1942,1931,2024-05-17 07:44:00,Electronics,21.6,PayPal
1943,1931,2024-04-25 06:26:00,Fashion,19.49,Debit Card
1944,1931,2024-04-25 06:24:00,Entertainment,316.33,Debit Card
1945,1934,2025-08-27 04:36:00,Fashion,295.31,UPI
1946,1939,2025-12-31 21:01:00,Fashion,266.96,Debit Card
1947,1941,2025-03-20 02:44:00,Entertainment,339.18,Credit Card
1948,1941,2025-05-03 11:41:00,Electronics,155.28,Credit Card
1949,1941,2025-06-21 04:55:00,Fashion,280.68,UPI
1950,1944,2025-05-03 02:42:00,Food,318.54,Debit Card
1951,1947,2025-01-13 22:24:00,Entertainment,325.05,PayPal
1952,1947,2025-01-13 21:44:00,Electronics,334.84,Credit Card
1953,1949,2024-08-17 03:16:00,Food,315.24,UPI
1954,1951,2024-01-29 09:00:00,Fashion,281.34,PayPal
1955,1952,2024-11-18 02:27:00,Fashion,92.32,Debit Card
1956,1952,2024-11-18 03:09:00,Electronics,383.34,UPI
1957,1954,2024-09-15 03:22:00,Fashion,139.7,Credit Card
1958,1954,2024-09-15 03:22:00,Fashion,411.04,UPI
1959,1954,2024-09-26 05:26:00,Fashion,411.47,Debit Card
1960,1954,2024-09-26 05:00:00,Food,476.55,Credit Card
1961,1955,2025-07-30 16:05:00,Electronics,461.68,UPI
1962,1956,2024-04-17 07:47:00,Entertainment,305.55,UPI
1963,1957,2024-03-05 09:27:00,Electronics,62.15,Credit Card
1964,1961,2024-05-13 07:32:00,Food,11.22,UPI
1965,1961,2024-04-26 00:48:00,Fashion,288.22,Credit Card
1966,1962,2025-12-23 14:47:00,Electronics,350.78,Debit Card
1967,1963,2025-12-14 13:46:00,Food,460.74,Credit Card
1968,1963,2025-12-14 14:21:00,Entertainment,133.95,Credit Card
1969,1964,2025-10-18 20:16:00,Food,266.22,Credit Card
1970,1965,2025-10-31 18:31:00,Fashion,156.7,PayPal
1971,1965,2025-11-02 18:10:00,Electronics,242.78,Credit Card
1972,1966,2025-02-28 04:39:00,Electronics,498.21,Debit Card
1973,1967,2024-04-13 06:26:00,Fashion,206.93,Debit Card
1974,1968,2025-12-03 14:28:00,Electronics,210.18,Credit Card
1975,1969,2025-04-05 15:21:00,Electronics,470.32,UPI
1976,1969,2025-04-05 14:47:00,Food,414.19,PayPal
1977,1971,2024-05-13 17:04:00,Entertainment,173.67,Debit Card
1978,1971,2024-05-13 17:28:00,Food,141.09,Credit Card
1979,1971,2024-06-14 21:56:00,Entertainment,132.12,PayPal
1980,1971,2024-06-14 22:09:00,Fashion,284.85,Credit Card
1981,1974,2025-08-11 22:16:00,Fashion,113.77,Debit Card
1982,1974,2025-08-11 22:04:00,Fashion,426.75,Credit Card
1983,1974,2025-07-20 16:26:00,Electronics,86.98,Credit Card
1984,1974,2025-07-20 15:27:00,Fashion,275.86,UPI
1985,1975,2025-09-01 15:18:00,Food,139.1,Debit Card
1986,1975,2025-09-01 15:29:00,Fashion,164.27,PayPal
1987,1975,2025-07-11 21:20:00,Fashion,154.17,Debit Card
1988,1979,2025-04-16 12:18:00,Electronics,292.21,PayPal
1989,1980,2025-10-19 10:48:00,Food,68.74,UPI
1990,1981,2025-03-15 12:37:00,Fashion,318.05,Credit Card
1991,1981,2025-03-15 12:50:00,Entertainment,299.21,Credit Card
1992,1987,2024-05-03 19:48:00,Electronics,27.49,UPI
1993,1988,2024-01-23 10:26:00,Entertainment,401.67,PayPal
1994,1988,2024-03-14 07:07:00,Electronics,425.55,Debit Card
1995,1989,2025-12-08 03:55:00,Food,344.24,Credit Card
1996,1993,2025-07-19 08:39:00,Fashion,261.92,PayPal
1997,1994,2025-05-05 21:38:00,Entertainment,72.91,Debit Card
1998,1997,2025-01-19 07:36:00,Entertainment,273.75,Credit Card
1999,2000,2025-06-27 03:33:00,Food,59.12,Debit Card
2000,2000,2025-06-02 04:38:00,Food,406.87,UPI
