session_id,user_id,session_start,session_end,session_duration_minutes,pages_viewed,platform
330,110,2025-01-19 11:38:00,2025-01-19 12:13:50.224200,35.84,17,Android
331,110,2024-12-21 15:11:00,2024-12-21 15:48:36.305029,37.61,18,Android
332,110,2024-12-30 23:30:00,2024-12-30 23:41:38.743346,11.65,5,Android
333,111,2025-11-08 03:56:00,2025-11-08 04:00:27.732409,4.46,2,Android
334,111,2025-10-28 22:43:00,2025-10-28 22:45:45.016757,2.75,1,Android
335,111,2025-09-30 11:31:00,2025-09-30 11:36:53.897520,5.9,2,Android
336,111,2025-12-10 13:06:00,2025-12-10 13:18:02.459123,12.04,6,Android
337,112,2024-10-15 03:47:00,2024-10-15 03:55:48.287609,8.8,4,Android
338,112,2024-10-15 12:43:00,2024-10-15 13:00:14.942131,17.25,8,Android
339,112,2024-07-04 06:19:00,2024-07-04 06:21:26.410867,2.44,1,Android
340,113,2025-05-24 23:10:00,2025-05-24 23:45:59.298732,35.99,17,iOS
341,113,2025-03-10 14:33:00,2025-03-10 14:57:41.624386,24.69,12,iOS
342,113,2025-05-05 13:09:00,2025-05-05 13:37:02.387891,28.04,14,iOS
343,113,2025-03-30 15:03:00,2025-03-30 15:19:20.993010,16.35,8,iOS
344,113,2025-05-27 15:43:00,2025-05-27 15:57:02.281313,14.04,7,iOS
345,114,2024-11-10 10:05:00,2024-11-10 10:18:56.863769,13.95,6,Web
346,115,2025-08-03 10:51:00,2025-08-03 11:20:48.312934,29.81,14,iOS
347,115,2025-08-14 02:33:00,2025-08-14 02:49:29.399657,16.49,8,iOS
348,116,2025-10-27 16:05:00,2025-10-27 16:23:14.252896,18.24,9,Android
349,116,2025-09-07 15:43:00,2025-09-07 16:02:26.515341,19.44,9,Android
350,116,2025-10-14 06:54:00,2025-10-14 06:58:54.265163,4.9,2,Android
351,116,2025-08-25 18:46:00,2025-08-25 18:57:49.373820,11.82,5,Android
352,116,2025-12-12 02:58:00,2025-12-12 03:04:38.859519,6.65,3,Android
353,117,2024-05-01 22:25:00,2024-05-01 22:31:53.038252,6.88,3,iOS
354,118,2025-05-12 03:23:00,2025-05-12 04:02:23.351575,39.39,19,Android
355,118,2025-05-15 17:12:00,2025-05-15 17:51:59.417383,39.99,19,Android
356,119,2025-01-05 22:47:00,2025-01-05 23:02:05.464135,15.09,7,Web
357,119,2024-12-02 07:56:00,2024-12-02 08:07:34.531664,11.58,5,Web
358,119,2024-11-19 15:35:00,2024-11-19 15:44:33.688012,9.56,4,Web
359,119,2024-10-24 07:09:00,2024-10-24 07:13:57.913785,4.97,2,Web
360,119,2024-10-07 20:46:00,2024-10-07 21:03:37.701387,17.63,8,Web
361,120,2025-05-01 06:26:00,2025-05-01 06:37:53.798514,11.9,5,Android
362,120,2025-03-19 19:21:00,2025-03-19 19:39:08.839456,18.15,9,Android
363,120,2025-05-15 16:59:00,2025-05-15 17:14:19.618491,15.33,7,Android
364,121,2025-07-04 13:45:00,2025-07-04 13:47:55.935455,2.93,1,Android
365,121,2025-06-29 04:38:00,2025-06-29 04:56:16.483621,18.27,9,Android
366,122,2024-10-29 07:50:00,2024-10-29 07:52:51.681476,2.86,1,Android
367,122,2024-09-27 19:05:00,2024-09-27 19:23:32.041394,18.53,9,Android
368,123,2024-01-13 00:15:00,2024-01-13 00:19:44.376422,4.74,2,Web
369,123,2024-03-02 01:57:00,2024-03-02 02:08:08.834927,11.15,5,Web
370,123,2024-03-02 19:02:00,2024-03-02 19:06:26.585720,4.44,2,Web
371,123,2024-01-18 13:26:00,2024-01-18 13:30:16.086123,4.27,2,Web
372,124,2025-06-30 17:24:00,2025-06-30 17:37:42.439704,13.71,6,Web
373,124,2025-06-23 13:21:00,2025-06-23 13:24:51.319119,3.86,1,Web
374,124,2025-07-26 20:19:00,2025-07-26 20:26:34.624675,7.58,3,Web
375,124,2025-06-24 03:25:00,2025-06-24 03:26:45.803534,1.76,0,Web
376,124,2025-09-08 12:13:00,2025-09-08 12:30:49.584429,17.83,8,Web
377,125,2025-01-15 15:07:00,2025-01-15 15:15:09.884634,8.16,4,Android
378,125,2024-10-30 14:47:00,2024-10-30 14:49:54.728732,2.91,1,Android
379,125,2025-02-04 06:02:00,2025-02-04 06:18:31.781180,16.53,8,Android
380,125,2025-01-09 11:57:00,2025-01-09 12:05:29.985360,8.5,4,Android
381,125,2025-01-30 09:35:00,2025-01-30 09:52:16.724193,17.28,8,Android
382,126,2024-11-13 10:38:00,2024-11-13 10:55:22.242790,17.37,8,Android
383,126,2024-12-10 01:26:00,2024-12-10 01:35:10.111986,9.17,4,Android
384,126,2024-10-14 02:47:00,2024-10-14 02:58:10.978219,11.18,5,Android
385,127,2026-01-26 10:35:00,2026-01-26 10:59:47.429691,24.79,12,iOS
386,127,2025-10-17 02:42:00,2025-10-17 02:53:14.773220,11.25,5,iOS
387,127,2026-01-03 03:44:00,2026-01-03 04:23:50.330341,39.84,19,iOS
388,128,2024-10-23 10:11:00,2024-10-23 10:18:06.326571,7.11,3,Android
389,129,2025-12-01 13:39:00,2025-12-01 13:40:15.687474,1.26,0,Android
390,130,2026-02-13 09:14:00,2026-02-13 09:50:49.685633,36.83,18,iOS
391,130,2025-12-09 10:59:00,2025-12-09 11:21:44.092521,22.73,11,iOS
392,131,2024-12-26 12:53:00,2024-12-26 13:05:48.400476,12.81,6,Android
393,132,2024-01-26 10:23:00,2024-01-26 10:37:41.413505,14.69,7,iOS
394,133,2025-05-15 19:36:00,2025-05-15 19:42:58.119859,6.97,3,Android
395,133,2025-05-14 19:35:00,2025-05-14 19:46:13.382565,11.22,5,Android
396,133,2025-04-15 18:48:00,2025-04-15 18:55:32.528400,7.54,3,Android
397,134,2025-06-20 15:45:00,2025-06-20 16:29:41.376285,44.69,22,Android
398,135,2025-04-15 05:22:00,2025-04-15 05:30:03.783676,8.06,4,iOS
399,135,2025-04-06 10:01:00,2025-04-06 10:14:49.403583,13.82,6,iOS
400,135,2024-12-27 01:12:00,2024-12-27 01:31:34.305099,19.57,9,iOS
401,135,2025-01-22 10:11:00,2025-01-22 10:23:40.710983,12.68,6,iOS
402,136,2025-03-27 04:27:00,2025-03-27 04:52:45.329413,25.76,12,Web
403,136,2025-02-03 23:15:00,2025-02-03 23:27:49.701843,12.83,6,Web
404,136,2025-02-15 16:03:00,2025-02-15 16:13:16.504373,10.28,5,Web
405,136,2025-01-13 04:13:00,2025-01-13 04:27:03.262963,14.05,7,Web
406,136,2025-02-23 15:54:00,2025-02-23 16:26:29.610951,32.49,16,Web
407,137,2025-11-04 17:50:00,2025-11-04 17:52:24.756664,2.41,1,Android
408,137,2025-10-31 09:36:00,2025-10-31 09:55:55.835909,19.93,9,Android
409,137,2025-10-29 20:10:00,2025-10-29 20:27:43.507032,17.73,8,Android
410,137,2025-11-25 15:28:00,2025-11-25 15:45:00.149815,17.0,8,Android
411,138,2025-09-11 19:12:00,2025-09-11 19:14:58.706245,2.98,1,iOS
412,138,2025-08-28 17:08:00,2025-08-28 17:14:24.176639,6.4,3,iOS
413,138,2025-09-15 05:29:00,2025-09-15 05:30:33.321459,1.56,0,iOS
414,138,2025-08-10 22:53:00,2025-08-10 22:55:55.403394,2.92,1,iOS
415,139,2024-02-24 19:37:00,2024-02-24 19:41:00.938340,4.02,2,Android
416,139,2024-03-14 19:42:00,2024-03-14 20:01:50.807702,19.85,9,Android
417,140,2025-07-28 05:09:00,2025-07-28 05:11:21.441141,2.36,1,iOS
418,140,2025-07-22 21:51:00,2025-07-22 21:55:51.298431,4.85,2,iOS
419,141,2025-04-10 03:20:00,2025-04-10 03:32:18.007604,12.3,6,Android
420,142,2024-11-09 23:30:00,2024-11-09 23:31:39.145572,1.65,0,iOS
421,142,2024-12-07 07:49:00,2024-12-07 07:58:54.882296,9.91,4,iOS
422,142,2025-02-03 06:20:00,2025-02-03 06:27:26.151797,7.44,3,iOS
423,143,2024-08-27 05:50:00,2024-08-27 05:59:26.508620,9.44,4,Android
424,143,2024-09-13 03:31:00,2024-09-13 03:43:25.045591,12.42,6,Android
425,143,2024-09-26 18:04:00,2024-09-26 18:08:57.903826,4.97,2,Android
426,143,2024-08-25 10:56:00,2024-08-25 11:10:28.216027,14.47,7,Android
427,143,2024-08-24 23:42:00,2024-08-24 23:59:35.236507,17.59,8,Android
428,143,2024-09-10 08:08:00,2024-09-10 08:16:54.222049,8.9,4,Android
429,144,2025-10-07 20:11:00,2025-10-07 20:19:32.737825,8.55,4,Web
430,144,2025-08-28 03:18:00,2025-08-28 03:28:20.514560,10.34,5,Web
431,144,2025-09-21 03:07:00,2025-09-21 03:13:18.596796,6.31,3,Web
432,145,2024-07-25 07:02:00,2024-07-25 07:11:56.939988,9.95,4,Android
433,145,2024-09-19 21:23:00,2024-09-19 21:28:32.730495,5.55,2,Android
434,146,2025-03-30 20:08:00,2025-03-30 20:42:29.307534,34.49,17,iOS
435,146,2025-07-11 15:45:00,2025-07-11 16:20:55.985071,35.93,17,iOS
436,146,2025-05-12 17:39:00,2025-05-12 18:13:43.478084,34.72,17,iOS
437,146,2025-07-04 22:28:00,2025-07-04 22:45:24.291192,17.4,8,iOS
438,147,2024-06-04 00:17:00,2024-06-04 00:33:52.218960,16.87,8,iOS
439,147,2024-06-23 08:29:00,2024-06-23 08:47:12.294573,18.2,9,iOS
440,148,2026-02-11 14:20:00,2026-02-11 14:29:19.702474,9.33,4,Android
441,148,2026-02-11 02:06:00,2026-02-11 02:15:36.537252,9.61,4,Android
442,148,2026-01-26 01:51:00,2026-01-26 01:54:02.372566,3.04,1,Android
443,148,2025-11-28 18:53:00,2025-11-28 19:07:14.957594,14.25,7,Android
444,149,2025-04-27 13:36:00,2025-04-27 13:39:38.332417,3.64,1,Android
445,149,2025-06-15 06:05:00,2025-06-15 06:17:23.620687,12.39,6,Android
446,149,2025-07-23 17:42:00,2025-07-23 17:58:15.617330,16.26,8,Android
447,149,2025-07-09 14:18:00,2025-07-09 14:23:15.842388,5.26,2,Android
448,150,2025-04-10 06:24:00,2025-04-10 06:39:51.342812,15.86,7,iOS
449,150,2025-04-22 12:02:00,2025-04-22 12:03:01.017421,1.02,0,iOS
450,150,2025-05-05 06:23:00,2025-05-05 06:38:36.810251,15.61,7,iOS
451,150,2025-03-17 01:13:00,2025-03-17 01:20:51.549224,7.86,3,iOS
452,150,2025-05-02 05:14:00,2025-05-02 05:27:28.340443,13.47,6,iOS
453,151,2025-06-06 17:38:00,2025-06-06 17:55:39.351455,17.66,8,Android
454,151,2025-05-12 11:35:00,2025-05-12 11:48:32.814950,13.55,6,Android
455,152,2024-12-14 19:34:00,2024-12-14 19:50:18.331083,16.31,8,Android
456,152,2025-01-15 22:52:00,2025-01-15 22:54:31.000793,2.52,1,Android
457,152,2025-01-20 06:12:00,2025-01-20 06:29:42.134241,17.7,8,Android
458,152,2025-03-01 20:23:00,2025-03-01 20:40:50.105388,17.84,8,Android
459,153,2024-05-25 00:52:00,2024-05-25 01:05:17.262513,13.29,6,iOS
460,153,2024-07-06 10:21:00,2024-07-06 10:24:23.563656,3.39,1,iOS
461,153,2024-08-24 12:51:00,2024-08-24 12:53:25.782325,2.43,1,iOS
462,153,2024-09-17 16:42:00,2024-09-17 16:58:37.168116,16.62,8,iOS
463,153,2024-07-16 10:09:00,2024-07-16 10:23:26.337546,14.44,7,iOS
464,154,2026-02-06 09:23:00,2026-02-06 09:30:01.715666,7.03,3,Android
465,154,2025-12-30 10:26:00,2025-12-30 10:33:59.830982,8.0,3,Android
466,154,2026-02-26 02:00:00,2026-02-26 02:09:41.259044,9.69,4,Android
467,154,2025-11-28 12:22:00,2025-11-28 12:25:48.952901,3.82,1,Android
468,154,2026-01-10 08:43:00,2026-01-10 09:01:41.952953,18.7,9,Android
469,155,2024-07-31 07:51:00,2024-07-31 08:03:54.217041,12.9,6,iOS
470,155,2024-11-17 14:05:00,2024-11-17 14:09:19.451261,4.32,2,iOS
471,156,2026-04-08 00:52:00,2026-04-08 00:55:23.797615,3.4,1,iOS
472,156,2025-12-14 01:11:00,2025-12-14 01:24:10.677671,13.18,6,iOS
473,157,2024-06-18 09:38:00,2024-06-18 09:50:36.228553,12.6,6,Android
474,157,2024-08-23 13:52:00,2024-08-23 13:56:22.063582,4.37,2,Android
475,157,2024-08-20 02:15:00,2024-08-20 02:16:33.649390,1.56,0,Android
476,158,2024-11-29 13:13:00,2024-11-29 13:30:47.788605,17.8,8,Android
477,158,2024-11-27 10:47:00,2024-11-27 11:02:33.953382,15.57,7,Android
478,158,2025-02-03 10:23:00,2025-02-03 10:41:39.714952,18.66,9,Android
479,159,2025-06-29 17:25:00,2025-06-29 17:44:51.414627,19.86,9,Android
480,159,2025-06-01 01:10:00,2025-06-01 01:28:05.175799,18.09,9,Android
481,160,2025-07-29 03:16:00,2025-07-29 03:17:59.533480,1.99,0,iOS
482,160,2025-08-21 21:49:00,2025-08-21 21:50:37.510140,1.63,0,iOS
483,160,2025-06-13 07:53:00,2025-06-13 08:06:07.721841,13.13,6,iOS
484,161,2024-08-05 23:13:00,2024-08-05 23:35:49.908906,22.83,11,Android
485,161,2024-07-21 18:26:00,2024-07-21 18:49:05.481080,23.09,11,Android
486,162,2025-11-24 16:00:00,2025-11-24 16:03:35.753750,3.6,1,Android
487,162,2026-01-22 16:10:00,2026-01-22 16:25:41.626297,15.69,7,Android
488,163,2025-09-30 07:30:00,2025-09-30 07:38:22.726716,8.38,4,Android
489,164,2025-12-20 14:50:00,2025-12-20 15:05:16.189840,15.27,7,Android
490,164,2026-03-08 22:46:00,2026-03-08 22:58:36.543279,12.61,6,Android
491,165,2024-10-16 19:03:00,2024-10-16 19:31:00.676122,28.01,14,Web
492,165,2024-11-02 03:24:00,2024-11-02 03:34:14.793801,10.25,5,Web
493,165,2024-10-16 10:40:00,2024-10-16 11:13:50.868162,33.85,16,Web
494,166,2025-04-10 11:57:00,2025-04-10 12:13:08.744483,16.15,8,Android
495,166,2025-03-23 19:54:00,2025-03-23 20:03:40.264154,9.67,4,Android
496,166,2025-02-25 18:37:00,2025-02-25 18:48:19.914163,11.33,5,Android
497,167,2025-03-16 21:40:00,2025-03-16 21:58:08.527376,18.14,9,Web
498,167,2025-02-16 21:55:00,2025-02-16 22:09:30.117563,14.5,7,Web
499,168,2025-03-12 04:49:00,2025-03-12 04:52:34.631733,3.58,1,Web
500,168,2025-05-05 19:02:00,2025-05-05 19:19:28.061660,17.47,8,Web
501,168,2025-04-14 01:26:00,2025-04-14 01:43:25.733448,17.43,8,Web
502,168,2025-03-21 03:29:00,2025-03-21 03:39:58.781274,10.98,5,Web
503,169,2025-05-20 11:57:00,2025-05-20 12:16:27.940073,19.47,9,Android
504,170,2025-11-11 07:43:00,2025-11-11 07:47:33.825991,4.56,2,iOS
505,170,2025-11-23 12:30:00,2025-11-23 12:35:33.819705,5.56,2,iOS
506,170,2026-03-07 02:39:00,2026-03-07 02:42:16.014550,3.27,1,iOS
507,170,2026-02-03 03:38:00,2026-02-03 03:41:34.259860,3.57,1,iOS
508,170,2025-11-17 00:09:00,2025-11-17 00:10:49.861910,1.83,0,iOS
509,171,2025-09-22 06:01:00,2025-09-22 06:14:08.578451,13.14,6,Android
510,171,2025-06-09 13:46:00,2025-06-09 13:58:23.873855,12.4,6,Android
511,172,2024-11-01 04:15:00,2024-11-01 04:26:47.147515,11.79,5,iOS
512,173,2026-01-19 14:36:00,2026-01-19 14:41:28.835823,5.48,2,Android
513,173,2026-03-23 15:11:00,2026-03-23 15:17:04.365992,6.07,3,Android
514,173,2026-01-04 07:19:00,2026-01-04 07:32:00.161802,13.0,6,Android
515,173,2026-02-24 00:36:00,2026-02-24 00:43:18.467413,7.31,3,Android
516,174,2026-02-10 21:58:00,2026-02-10 22:10:17.284221,12.29,6,Android
517,175,2024-08-28 16:12:00,2024-08-28 16:16:35.366309,4.59,2,Android
518,176,2026-01-28 00:31:00,2026-01-28 00:46:35.349492,15.59,7,Android
519,176,2025-12-15 22:55:00,2025-12-15 23:12:53.323463,17.89,8,Android
520,176,2026-03-22 11:47:00,2026-03-22 11:58:31.947313,11.53,5,Android
521,176,2026-02-01 15:04:00,2026-02-01 15:11:32.145754,7.54,3,Android
522,177,2025-01-09 11:58:00,2025-01-09 12:36:48.264690,38.8,19,Android
523,177,2024-12-13 17:38:00,2024-12-13 18:18:23.207501,40.39,20,Android
524,178,2025-12-31 17:09:00,2025-12-31 17:12:11.479200,3.19,1,Android
525,178,2025-12-30 12:26:00,2025-12-30 12:45:56.589676,19.94,9,Android
526,178,2025-12-31 22:53:00,2025-12-31 23:05:04.904626,12.08,6,Android
527,178,2026-02-19 08:24:00,2026-02-19 08:37:11.571610,13.19,6,Android
528,178,2025-12-05 11:14:00,2025-12-05 11:15:00.073623,1.0,0,Android
529,179,2024-11-08 15:13:00,2024-11-08 15:26:01.326886,13.02,6,Android
530,180,2025-04-01 21:17:00,2025-04-01 21:23:57.547219,6.96,3,Android
531,180,2025-02-27 12:28:00,2025-02-27 12:40:14.263783,12.24,6,Android
532,180,2025-04-29 11:11:00,2025-04-29 11:23:33.668201,12.56,6,Android
533,180,2025-01-15 16:23:00,2025-01-15 16:37:33.009731,14.55,7,Android
534,180,2025-04-01 12:57:00,2025-04-01 13:00:14.562593,3.24,1,Android
535,181,2025-07-06 08:48:00,2025-07-06 09:04:41.928806,16.7,8,Android
536,181,2025-04-19 19:43:00,2025-04-19 19:56:57.808525,13.96,6,Android
537,182,2024-03-03 17:29:00,2024-03-03 17:46:12.550359,17.21,8,Web
538,182,2024-05-10 14:54:00,2024-05-10 15:11:46.122352,17.77,8,Web
539,183,2025-04-06 16:51:00,2025-04-06 17:28:49.441240,37.82,18,iOS
540,183,2025-04-04 15:00:00,2025-04-04 15:20:12.756957,20.21,10,iOS
541,184,2024-11-29 21:44:00,2024-11-29 21:50:30.242143,6.5,3,iOS
542,184,2024-11-20 18:30:00,2024-11-20 18:31:19.799840,1.33,0,iOS
543,184,2024-11-12 02:57:00,2024-11-12 03:02:08.979022,5.15,2,iOS
544,185,2026-03-12 15:22:00,2026-03-12 15:26:36.961050,4.62,2,iOS
545,185,2026-01-14 07:35:00,2026-01-14 07:48:32.228817,13.54,6,iOS
546,185,2025-12-11 13:05:00,2025-12-11 13:19:41.757113,14.7,7,iOS
547,186,2024-08-19 11:26:00,2024-08-19 11:43:37.791762,17.63,8,iOS
548,186,2024-05-07 18:32:00,2024-05-07 18:48:36.884885,16.61,8,iOS
549,186,2024-08-14 11:42:00,2024-08-14 11:43:03.148547,1.05,0,iOS
550,186,2024-07-30 06:33:00,2024-07-30 06:34:22.312838,1.37,0,iOS
551,186,2024-05-30 18:07:00,2024-05-30 18:21:09.395075,14.16,7,iOS
552,187,2024-11-26 12:41:00,2024-11-26 12:47:22.771081,6.38,3,iOS
553,187,2024-11-25 21:49:00,2024-11-25 22:06:55.346120,17.92,8,iOS
554,188,2024-09-27 02:03:00,2024-09-27 02:07:41.652377,4.69,2,Web
555,188,2024-11-22 23:06:00,2024-11-22 23:19:00.460416,13.01,6,Web
556,188,2024-11-02 22:27:00,2024-11-02 22:35:13.396728,8.22,4,Web
557,188,2024-09-20 18:33:00,2024-09-20 18:39:20.124462,6.34,3,Web
558,188,2024-11-22 01:59:00,2024-11-22 02:15:00.112485,16.0,8,Web
559,189,2024-05-30 07:08:00,2024-05-30 07:40:56.547263,32.94,16,iOS
560,190,2025-10-05 16:34:00,2025-10-05 16:55:08.392181,21.14,10,Android
561,190,2025-08-26 17:47:00,2025-08-26 17:56:43.171143,9.72,4,Android
562,190,2025-07-03 14:42:00,2025-07-03 15:20:34.201249,38.57,19,Android
563,191,2025-04-19 09:53:00,2025-04-19 10:04:17.941548,11.3,5,Web
564,191,2025-03-05 02:15:00,2025-03-05 02:34:13.624562,19.23,9,Web
565,191,2025-02-12 10:32:00,2025-02-12 10:34:59.685801,2.99,1,Web
566,191,2025-02-17 02:31:00,2025-02-17 02:38:19.365049,7.32,3,Web
567,191,2025-01-21 08:24:00,2025-01-21 08:25:27.597319,1.46,0,Web
568,191,2025-01-04 01:54:00,2025-01-04 01:55:12.877918,1.21,0,Web
569,192,2025-11-18 09:24:00,2025-11-18 09:29:02.106574,5.04,2,Android
570,192,2025-12-29 03:29:00,2025-12-29 03:45:20.503096,16.34,8,Android
571,192,2026-01-24 17:25:00,2026-01-24 17:28:57.435851,3.96,1,Android
572,192,2025-12-10 13:01:00,2025-12-10 13:14:20.387316,13.34,6,Android
573,192,2026-01-22 03:40:00,2026-01-22 03:46:00.664267,6.01,3,Android
574,193,2024-08-05 05:55:00,2024-08-05 06:01:17.183521,6.29,3,Android
575,193,2024-06-11 02:51:00,2024-06-11 02:53:26.025369,2.43,1,Android
576,193,2024-08-15 01:12:00,2024-08-15 01:29:36.588605,17.61,8,Android
577,193,2024-08-22 16:18:00,2024-08-22 16:37:33.295409,19.55,9,Android
578,193,2024-08-27 03:29:00,2024-08-27 03:33:21.105001,4.35,2,Android
579,193,2024-08-14 21:55:00,2024-08-14 21:59:56.021736,4.93,2,Android
580,193,2024-07-16 08:59:00,2024-07-16 09:03:12.169429,4.2,2,Android
581,194,2025-08-08 04:21:00,2025-08-08 04:30:24.026137,9.4,4,iOS
582,194,2025-09-05 16:47:00,2025-09-05 16:50:59.473078,3.99,1,iOS
583,195,2025-11-16 20:30:00,2025-11-16 20:45:27.141835,15.45,7,iOS
584,195,2025-10-01 05:44:00,2025-10-01 06:03:08.394115,19.14,9,iOS
585,195,2025-12-08 22:54:00,2025-12-08 23:13:07.855151,19.13,9,iOS
586,196,2025-10-05 07:42:00,2025-10-05 07:55:27.684082,13.46,6,Android
587,196,2025-08-11 17:07:00,2025-08-11 17:43:46.336232,36.77,18,Android
588,196,2025-07-28 17:05:00,2025-07-28 17:27:47.426310,22.79,11,Android
589,197,2024-02-16 21:00:00,2024-02-16 21:04:12.231079,4.2,2,Android
590,197,2024-02-24 05:27:00,2024-02-24 05:36:09.681794,9.16,4,Android
591,198,2024-08-17 12:44:00,2024-08-17 13:01:36.244995,17.6,8,Android
592,198,2024-11-10 16:14:00,2024-11-10 16:21:16.131266,7.27,3,Android
593,198,2024-08-29 11:40:00,2024-08-29 11:54:22.323442,14.37,7,Android
594,199,2025-04-15 17:00:00,2025-04-15 17:03:26.046405,3.43,1,iOS
595,199,2025-03-18 14:13:00,2025-03-18 14:27:29.912243,14.5,7,iOS
596,199,2025-05-03 03:51:00,2025-05-03 03:59:56.654305,8.94,4,iOS
597,199,2025-02-27 06:16:00,2025-02-27 06:19:08.544348,3.14,1,iOS
598,200,2026-02-10 01:27:00,2026-02-10 01:49:41.391379,22.69,11,Android
599,200,2026-03-08 00:59:00,2026-03-08 01:19:01.574720,20.03,10,Android
600,200,2026-01-31 13:48:00,2026-01-31 14:24:33.914198,36.57,18,Android
601,200,2026-01-06 11:18:00,2026-01-06 11:56:29.551344,38.49,19,Android
602,201,2025-02-11 05:39:00,2025-02-11 05:44:50.013247,5.83,2,Android
603,201,2024-11-19 05:16:00,2024-11-19 05:33:08.355098,17.14,8,Android
604,202,2025-07-10 23:38:00,2025-07-10 23:49:53.802682,11.9,5,Android
605,202,2025-08-11 21:01:00,2025-08-11 21:06:31.186536,5.52,2,Android
606,202,2025-08-05 07:20:00,2025-08-05 07:30:48.427370,10.81,5,Android
607,203,2024-12-30 07:02:00,2024-12-30 07:19:40.056083,17.67,8,iOS
608,204,2024-12-21 19:41:00,2024-12-21 19:43:08.058002,2.13,1,Web
609,204,2024-12-30 17:35:00,2024-12-30 17:38:10.914359,3.18,1,Web
610,204,2024-11-19 17:07:00,2024-11-19 17:17:59.875028,11.0,5,Web
611,205,2024-05-07 20:15:00,2024-05-07 20:21:41.087532,6.68,3,Android
612,205,2024-02-02 09:41:00,2024-02-02 09:53:32.441039,12.54,6,Android
613,205,2024-01-14 10:40:00,2024-01-14 10:56:43.146374,16.72,8,Android
614,205,2024-03-28 12:18:00,2024-03-28 12:36:13.473807,18.22,9,Android
615,206,2025-04-28 20:17:00,2025-04-28 20:28:42.331436,11.71,5,Web
616,206,2025-03-18 23:24:00,2025-03-18 23:33:11.773220,9.2,4,Web
617,207,2025-12-16 11:05:00,2025-12-16 11:42:36.451669,37.61,18,Android
618,208,2026-02-14 07:08:00,2026-02-14 07:13:18.733090,5.31,2,Android
619,208,2026-02-13 17:39:00,2026-02-13 17:47:00.127102,8.0,4,Android
620,208,2026-01-23 10:26:00,2026-01-23 10:37:39.325574,11.66,5,Android
621,209,2026-01-21 15:33:00,2026-01-21 15:56:51.929917,23.87,11,Android
622,209,2026-03-01 17:04:00,2026-03-01 17:21:13.685018,17.23,8,Android
623,210,2025-08-27 11:19:00,2025-08-27 11:32:01.024087,13.02,6,iOS
624,211,2024-11-13 10:31:00,2024-11-13 10:43:43.275708,12.72,6,iOS
625,211,2024-09-16 10:29:00,2024-09-16 10:40:55.560027,11.93,5,iOS
626,211,2024-10-25 20:01:00,2024-10-25 20:08:30.410899,7.51,3,iOS
627,212,2025-09-20 20:09:00,2025-09-20 20:10:47.372745,1.79,0,Web
628,212,2025-11-19 04:06:00,2025-11-19 04:19:31.682331,13.53,6,Web
629,212,2025-09-22 06:56:00,2025-09-22 07:03:42.084290,7.7,3,Web
630,212,2025-10-13 10:26:00,2025-10-13 10:29:03.969926,3.07,1,Web
631,213,2025-04-05 00:10:00,2025-04-05 00:20:08.862635,10.15,5,iOS
632,213,2025-04-04 19:53:00,2025-04-04 20:12:29.422304,19.49,9,iOS
633,213,2025-05-10 21:29:00,2025-05-10 21:45:40.794335,16.68,8,iOS
634,213,2025-04-02 18:34:00,2025-04-02 18:44:24.896447,10.41,5,iOS
635,214,2024-12-18 19:13:00,2024-12-18 19:23:26.465715,10.44,5,Android
636,214,2025-02-23 07:46:00,2025-02-23 07:49:55.877220,3.93,1,Android
637,214,2024-12-18 23:09:00,2024-12-18 23:13:10.141636,4.17,2,Android
638,215,2025-10-25 20:31:00,2025-10-25 20:47:52.685223,16.88,8,iOS
639,215,2025-09-06 10:52:00,2025-09-06 10:53:03.650252,1.06,0,iOS
640,216,2025-08-24 23:35:00,2025-08-24 23:44:00.560813,9.01,4,Android
641,216,2025-08-17 06:50:00,2025-08-17 07:32:05.745962,42.1,21,Android
642,216,2025-07-06 04:53:00,2025-07-06 05:35:43.136811,42.72,21,Android
643,216,2025-06-10 17:13:00,2025-06-10 17:26:22.874782,13.38,6,Android
644,217,2025-07-27 09:54:00,2025-07-27 10:02:15.804311,8.26,4,Android
645,217,2025-07-23 07:30:00,2025-07-23 07:43:41.175873,13.69,6,Android
646,217,2025-04-15 05:45:00,2025-04-15 05:50:34.550010,5.58,2,Android
647,218,2025-11-13 05:19:00,2025-11-13 05:41:03.184165,22.05,11,Android
648,218,2026-02-18 16:48:00,2026-02-18 17:29:36.399488,41.61,20,Android
649,218,2026-02-01 09:49:00,2026-02-01 09:59:26.882330,10.45,5,Android
650,218,2026-02-24 15:47:00,2026-02-24 15:56:31.724496,9.53,4,Android
651,219,2024-09-18 01:32:00,2024-09-18 01:40:33.706477,8.56,4,Android
652,219,2024-08-17 22:05:00,2024-08-17 22:23:50.530660,18.84,9,Android
653,219,2024-09-03 19:32:00,2024-09-03 19:37:26.551932,5.44,2,Android
654,219,2024-06-06 23:37:00,2024-06-06 23:44:36.035662,7.6,3,Android
655,219,2024-08-25 20:22:00,2024-08-25 20:40:12.942385,18.22,9,Android
656,219,2024-06-30 07:28:00,2024-06-30 07:34:01.977609,6.03,3,Android
657,220,2024-12-18 12:35:00,2024-12-18 12:54:04.622824,19.08,9,iOS
658,220,2024-11-22 01:42:00,2024-11-22 01:55:38.128799,13.64,6,iOS
659,220,2024-11-11 23:49:00,2024-11-12 00:06:41.596349,17.69,8,iOS
